ID,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,Testing_Rate,Hospitalization_Rate      
6374,Missouri,08-17-2020,69225,1415,,67810.0,1127.9154720837455,858617.0,,2.044059227157818,13989.850471565613,
6375,Montana,08-17-2020,5792,82,4162.0,1548.0,541.9273226058172,204725.0,330.0,1.4157458563535912,19155.05371555178,5.697513812154696
6376,Nebraska,08-17-2020,30563,362,22483.0,7718.0,1579.9665840918772,322991.0,1883.0,1.1844387003893595,16697.1497222923,6.1610444000916145
6377,Nevada,08-17-2020,61967,1077,1498.0,59392.0,2011.8136873586927,551423.0,,1.7380218503396967,17902.43740901435,
6378,New Hampshire,08-17-2020,7004,423,6302.0,279.0,515.1094607604116,185971.0,709.0,6.039406053683609,13677.244649782195,10.122786978869216
6379,New Jersey,08-17-2020,187767,15916,33381.0,138470.0,2113.971892067159,2511070.0,22218.0,8.476462850234599,28270.84311414189,11.832750163766795
6380,New Mexico,08-17-2020,23500,718,10481.0,12301.0,1120.73993635151,670573.0,2965.0,3.0553191489361704,31980.337929320893,12.617021276595745
6381,New York,08-17-2020,425916,32846,74207.0,318863.0,2189.3986401769835,7125087.0,89995.0,7.711849284835508,36626.13235694997,21.129753284685247
6382,North Carolina,08-17-2020,145516,2348,127749.0,15419.0,1387.4412142389401,1935472.0,,1.6135682674070206,18454.009330970268,
6383,North Dakota,08-17-2020,8647,126,7343.0,1178.0,1134.6845794699118,180419.0,461.0,1.457152769746733,23675.10779962785,5.331328784549554
6384,Ohio,08-17-2020,109062,3832,87764.0,17466.0,933.0230727772027,1849016.0,12319.0,3.513597770075737,15818.292255177901,11.295409950303496
6385,Oklahoma,08-17-2020,48711,665,40531.0,7515.0,1231.0173615121264,755330.0,4021.0,1.3651947198784669,19088.590742767643,8.254808975385437
6386,Oregon,08-17-2020,23451,388,4419.0,18644.0,556.0090636281968,491217.0,1913.0,1.654513666794593,11646.458752643894,8.157434650974373
6387,Pennsylvania,08-17-2020,129647,7453,98626.0,23568.0,1012.7098218878333,1467319.0,,5.748686818823421,11461.648654752007,
6388,Rhode Island,08-17-2020,20572,1023,1982.0,17567.0,1941.9253682172555,431005.0,2380.0,4.972778533929613,40685.37542915021,11.569123079914446
6389,South Carolina,08-17-2020,106953,2288,42730.0,61935.0,2077.2759955204347,873547.0,6852.0,2.1392574308341046,16966.314306834676,6.406552410872066
6390,South Dakota,08-17-2020,10360,153,9013.0,1194.0,1171.072695807085,129293.0,921.0,1.4768339768339769,14615.00985125342,8.88996138996139
6391,Tennessee,08-17-2020,134744,1387,94812.0,38545.0,1973.0643852389762,1871108.0,5881.0,1.0293593777830552,27398.74544124956,4.36457281956896
6392,Texas,08-17-2020,561110,10447,405817.0,144846.0,1935.1369251377466,4476167.0,,1.8618452709807347,15437.251242685124,
6393,Utah,08-17-2020,46894,364,38132.0,8398.0,1462.7141091679928,601795.0,2782.0,0.7762187060178274,18771.144225844506,5.932528681707681
6394,Vermont,08-17-2020,1527,58,1343.0,126.0,244.715852362782,113223.0,,3.7982973149967254,18145.031402797158,
6395,Virginia,08-17-2020,107421,2385,13827.0,91209.0,1258.5174961241373,1373442.0,15000.0,2.220236266651772,16090.902029507519,13.963750104728124
6396,Washington,08-17-2020,67721,1785,,65936.0,889.3230673103352,1017568.0,6255.0,2.6358145922239777,13362.86668768688,9.236425924011757
6397,West Virginia,08-17-2020,8641,160,6531.0,1950.0,482.1591085999084,360839.0,,1.851637541951163,20134.4532563456,
6398,Wisconsin,08-17-2020,66196,1039,56602.0,8555.0,1136.9128443534094,1136755.0,5327.0,1.5695812435796723,19523.707782690195,8.04731403710194
6399,Wyoming,08-17-2020,3331,30,2699.0,602.0,575.5418058293693,60898.0,195.0,0.9006304413089162,10522.168985709075,5.8540978685079565
6400,Alabama,08-18-2020,110361,1936,41523.0,66902,2250.802285,868259.0,12958.0,1.754242894,17708.06119,11.74146664
6401,Alaska,08-18-2020,4371,29,1468.0,2874,597.502546,310009.0,,0.663463738,42377.297360000004,
6402,Arizona,08-18-2020,194920,4529,28027.0,162364,2677.9444780000003,1103997.0,20878.0,2.32351734,15167.46701,10.71106095
6403,Arkansas,08-18-2020,53487,619,46970.0,5898,1772.381507,633062.0,3695.0,1.157290557,20977.57177,6.908220689
6404,California,08-18-2020,638140,11504,,626636,1615.04454,10049039.0,,1.802739211,25432.735080000002,
6405,Colorado,08-18-2020,53612,1899,5712.0,46001,930.9681847,881252.0,6739.0,3.5421174360000003,15302.872019999999,12.56994703
6406,Connecticut,08-18-2020,51255,4456,8809.0,37990,1437.612175,992731.0,11015.0,8.693785972,27844.350260000003,21.49058628
6407,Delaware,08-18-2020,16593,593,8749.0,7251,1704.0063100000002,213845.0,,3.573796179,21960.65987,
6408,Florida,08-18-2020,579932,9758,,570174,2700.154118,4279040.0,35112.0,1.682611065,19923.14181,6.054502942
6409,Georgia,08-18-2020,241677,4794,,236883,2276.230306,2060319.0,22429.0,1.98363932,19405.07598,9.280568693
6410,Hawaii,08-18-2020,5349,41,1868.0,3440,377.7883877,164199.0,288.0,0.7664984109999999,11597.02289,5.38418396
6411,Idaho,08-18-2020,28321,282,11093.0,16946,1584.777274,226869.0,1129.0,0.9957275520000001,12695.061459999999,3.986441157
6412,Illinois,08-18-2020,210924,7994,,202930,1664.5121490000001,3440604.0,,3.789990708,27151.614589999997,
6413,Indiana,08-18-2020,81847,3165,61518.0,17164,1215.750706,928614.0,10037.0,3.8669712999999994,13793.5798,12.263125099999998
6414,Iowa,08-18-2020,53201,1002,41565.0,10634,1686.206645,557098.0,,1.883423244,17657.23106,
6415,Kansas,08-18-2020,34874,411,1409.0,33054,1197.055999,354262.0,2034.0,1.178528417,12160.103579999999,5.832425303
6416,Kentucky,08-18-2020,40299,830,9233.0,30236,902.0131957000001,726900.0,4252.0,2.059604457,16270.21494,10.551130300000002
6417,Louisiana,08-18-2020,139125,4554,103512.0,31059,2992.7116579999997,1689991.0,,3.2733153639999997,36353.32088,
6418,Maine,08-18-2020,4213,127,3649.0,437,313.417824,214326.0,401.0,3.0144789939999996,15944.35997,9.518158082000001
6419,Maryland,08-18-2020,101235,3650,6008.0,91577,1674.501462,1167305.0,13698.0,3.6054724160000005,19308.08445,13.53089347
6420,Massachusetts,08-18-2020,124063,8848,100486.0,14729,1799.9702,1476567.0,12192.0,7.131860426,21422.798069999997,9.82726518
6421,Michigan,08-18-2020,103402,6608,67778.0,29016,1035.380801,2362525.0,,6.390592057999999,23656.34153,
6422,Minnesota,08-18-2020,66092,1767,59568.0,4757,1171.920437,1003306.0,5932.0,2.673545966,17790.27426,8.975367669
6423,Mississippi,08-18-2020,73207,2127,56577.0,14503,2459.78948,525384.0,5025.0,2.90545986,17653.148409999998,6.864097696
6424,Missouri,08-18-2020,70055,1425,,68630,1141.439052,867481.0,,2.034116052,14134.27579,
6425,Montana,08-18-2020,5846,84,4206.0,1556,546.9798218,205512.0,339.0,1.436879918,19228.68921,5.798836811
6426,Nebraska,08-18-2020,30825,369,22647.0,7809,1543.262848,325487.0,1883.0,1.236056678,16826.18145,6.307573777999999
6427,Nevada,08-18-2020,62639,1102,1518.0,60019,2033.630764,553928.0,,1.759287345,17983.76446,
6428,New Hampshire,08-18-2020,7017,424,6333.0,260,516.0655463,186907.0,712.0,6.0424682910000005,13746.08281,10.14678638
6429,New Jersey,08-18-2020,188098,15925,33403.0,138770,2117.69845,2532745.0,22259.0,8.46633138,28514.870769999998,11.83372497
6430,New Mexico,08-18-2020,23579,723,10602.0,12254,1124.50753,677150.0,2984.0,3.0662877980000003,32294.00204,12.65532889
6431,New York,08-18-2020,426571,32857,74258.0,319456,2192.765633,7191978.0,89995.0,7.702586439,36969.982,21.09730854
6432,North Carolina,08-18-2020,146779,2396,127749.0,16634,1399.483452,1951120.0,,1.632386104,18603.20722,
6433,North Dakota,08-18-2020,8782,128,7485.0,1169,1152.399674,180928.0,469.0,1.457526759,23741.90027,5.340469141
6434,Ohio,08-18-2020,109910,3866,89068.0,16976,940.2776946,1868998.0,12436.0,3.517423346,15989.23784,11.31471204
6435,Oklahoma,08-18-2020,49312,679,41370.0,7263,1246.205747,775000.0,4115.0,1.3769467880000001,19585.688140000002,8.344824789
6436,Oregon,08-18-2020,23676,397,4468.0,18811,561.3436779,496338.0,1929.0,1.6768035140000002,11767.87457,8.14749113
6437,Pennsylvania,08-18-2020,130247,7474,99207.0,23566,1017.3965939999999,1479566.0,,5.738327946,11557.313479999999,
6438,Rhode Island,08-18-2020,20692,1024,2004.0,17664,1953.252952,436191.0,2405.0,4.948772472,41174.91582,11.62284941
6439,South Carolina,08-18-2020,107672,2343,54194.0,51135,2091.240648,878481.0,7146.0,2.176053199,17062.14406,6.6368229439999995
6440,South Dakota,08-18-2020,10441,154,9126.0,1161,1180.228766,130013.0,927.0,1.474954506,14696.397140000001,8.878459917999999
6441,Tennessee,08-18-2020,135770,1424,96896.0,37450,1988.088164,1894372.0,5981.0,1.048832585,27739.401569999998,4.405244163
6442,Texas,08-18-2020,568812,10678,415903.0,142231,1961.699319,4500645.0,,1.877245909,15521.67013,
6443,Utah,08-18-2020,47157,369,38555.0,8233,1470.917585,606516.0,2804.0,0.782492525,18918.4013,5.946094959
6444,Vermont,08-18-2020,1530,58,1347.0,125,245.1966301,114097.0,,3.7908496730000003,18285.09797,
6445,Virginia,08-18-2020,108282,2396,13910.0,91976,1268.604756,1390305.0,15163.0,2.212740806,16288.46471,14.00325077
6446,Washington,08-18-2020,68263,1808,,66455,896.4406984999999,1017828.0,6296.0,2.6485797580000003,13366.28105,9.223151634
6447,West Virginia,08-18-2020,8738,162,6737.0,1839,487.571611,365725.0,,1.85397116,20407.08714,
6448,Wisconsin,08-18-2020,66196,1039,57382.0,7775,1136.912844,1146821.0,5380.0,1.569581244,19696.590809999998,8.127379298
6449,Wyoming,08-18-2020,3360,30,2759.0,571,580.5525269999999,62441.0,193.0,0.892857143,10788.77391,5.744047619
6450,Alabama,08-19-2020,111478,1944,41523.0,68011.0,2273.583395282862,885346.0,13080.0,1.7438418342632631,18056.548957463365,11.733256786092324
6451,Alaska,08-19-2020,4438,29,1501.0,2908.0,606.6612443527056,310849.0,,0.6534474988733664,42492.12283591577,
6452,Arizona,08-19-2020,195557,4634,28233.0,162690.0,2686.696020741018,1111239.0,21020.0,2.369641587874635,15266.962570463998,10.748784241934576
6453,Arkansas,08-19-2020,54216,631,47666.0,5919.0,1796.538144955736,641280.0,3743.0,1.1638630662535046,21249.88899212805,6.9038660174118345
6454,California,08-19-2020,647274,11690,,635584.0,1638.16143677869,10140683.0,,1.8060357746487576,25664.673435356948,
6455,Colorado,08-19-2020,53882,1900,5729.0,46253.0,935.656713556586,887859.0,6781.0,3.526223970899373,15417.60205711809,12.584907761404553
6456,Connecticut,08-19-2020,51314,4457,8809.0,38048.0,1439.2670211402335,1002420.0,11015.0,8.685738784737108,28116.109586689654,21.46587675877928
6457,Delaware,08-19-2020,16643,595,8780.0,7268.0,1709.1410239031222,214869.0,,3.5750766087844736,22065.818822630536,
6458,Florida,08-19-2020,584047,9932,,574115.0,2719.313491919563,4306239.0,35620.0,1.7005480723297954,20049.77991861992,6.098824238460263
6459,Georgia,08-19-2020,243982,4849,,239133.0,2297.939905003314,2075697.0,22664.0,1.987441696518596,19549.913382936706,9.289209859743753
6460,Hawaii,08-19-2020,5609,42,1977.0,3590.0,396.1516295258329,166113.0,303.0,0.7487965769299341,11732.204606066083,5.402032447851667
6461,Idaho,08-19-2020,28680,289,11397.0,16994.0,1604.8660792976193,229123.0,1170.0,1.0076708507670848,12821.190051844786,4.079497907949791
6462,Illinois,08-19-2020,213220,8017,,205203.0,1682.6310914587573,3490903.0,,3.759966232060784,27548.550441171792,
6463,Indiana,08-19-2020,82336,3180,62483.0,16673.0,1223.0142839975942,934033.0,10090.0,3.862223085891955,13874.073318173401,12.254663816556555
6464,Iowa,08-19-2020,53523,1010,41837.0,10676.0,1696.4124409284107,562322.0,,1.8870392167853072,17822.805833151087,
6465,Kansas,08-19-2020,35419,415,1472.0,33532.0,1215.7632167353054,359840.0,2090.0,1.171687512352127,12351.56938112404,5.900787712809509
6466,Kentucky,08-19-2020,40926,842,9331.0,30753.0,916.0473472431844,730820.0,4301.0,2.05737184186092,16357.95636788995,10.509211748033037
6467,Louisiana,08-19-2020,139903,4609,118120.0,17174.0,3009.447181354992,1704974.0,,3.2944254233290207,36675.619526268536,
6468,Maine,08-19-2020,4235,127,3662.0,446.0,315.054470574582,217242.0,403.0,2.9988193624557264,16161.290034607637,9.515938606847698
6469,Maryland,08-19-2020,101649,3661,6030.0,91958.0,1681.349327122838,1175768.0,13744.0,3.6016094600045254,19448.068703603232,13.521038082027367
6470,Massachusetts,08-19-2020,124415,8876,102205.0,13334.0,1805.0771976450353,1496640.0,12213.0,7.134187999839248,21714.027545581048,9.816340473415584
6471,Michigan,08-19-2020,104091,6618,67778.0,29695.0,1042.279868431079,2395188.0,,6.357898377381329,23983.40138443957,
6472,Minnesota,08-19-2020,66618,1784,60242.0,4592.0,1181.2472870570275,1020926.0,5988.0,2.67795490708217,18102.705992164032,8.988561650004502
6473,Mississippi,08-19-2020,74555,2163,56577.0,15815.0,2505.082910835445,526732.0,5063.0,2.9012138689558045,17698.44184548556,6.790959694185501
6474,Missouri,08-19-2020,71285,1434,,69851.0,1161.480020621016,874795.0,,2.0116434032405133,14253.446231874332,
6475,Montana,08-19-2020,5956,84,4357.0,1515.0,557.2719498342967,206533.0,348.0,1.4103425117528543,19324.21887426575,5.842847548690396
6476,Nebraska,08-19-2020,31040,371,22798.0,7871.0,1604.6252910451153,328378.0,1835.0,1.1952319587628866,16975.632855116397,5.911726804123711
6477,Nevada,08-19-2020,63028,1134,1540.0,60354.0,2046.259994623649,556526.0,,1.7992003553976008,18068.11083594468,
6478,New Hampshire,08-19-2020,7036,427,6347.0,262.0,517.4629020431547,188009.0,712.0,6.06878908470722,13827.129441476902,10.119386014781126
6479,New Jersey,08-19-2020,188427,15926,33451.0,139050.0,2121.402491952998,2557712.0,22311.0,8.452079585197449,28795.961356377204,11.840659778057285
6480,New Mexico,08-19-2020,23749,729,10976.0,12044.0,1132.6150105707236,688495.0,3002.0,3.069602930649712,32835.05712673756,12.640532232936124
6481,New York,08-19-2020,427202,32865,74328.0,320009.0,2196.009255066463,7272403.0,89995.0,7.693081961226772,37383.402452640934,21.066146694069786
6482,North Carolina,08-19-2020,147925,2431,127749.0,17745.0,1410.410137828797,1978094.0,,1.643400371810039,18860.39432941232,
6483,North Dakota,08-19-2020,8968,130,7629.0,1209.0,1176.8071364272198,182526.0,478.0,1.449598572702944,23951.59448968719,5.3300624442462095
6484,Ohio,08-19-2020,110881,3907,90436.0,16538.0,948.58457879563,1888470.0,12529.0,3.523597370153588,16155.820379669949,11.299501267124214
6485,Oklahoma,08-19-2020,49923,699,42047.0,7177.0,1261.6468505834387,782740.0,4192.0,1.4001562406105403,19781.29230666588,8.39693127416221
6486,Oregon,08-19-2020,23870,408,4468.0,18994.0,565.9433008743788,501156.0,1958.0,1.709258483452032,11882.106447130298,8.202764976958525
6487,Pennsylvania,08-19-2020,130905,7508,99657.0,23740.0,1022.5364199266223,1494467.0,,5.735457010809365,11673.709452492107,
6488,Rhode Island,08-19-2020,20795,1027,2013.0,17755.0,1962.9757938983967,440127.0,2419.0,4.938687184419331,41546.46055499495,11.632603991344073
6489,South Carolina,08-19-2020,108411,2360,45205.0,60846.0,2105.593746321897,884128.0,7146.0,2.1769008679931003,17171.821934564632,6.591582035033345
6490,South Dakota,08-19-2020,10566,155,9189.0,1222.0,1194.3585042372258,131047.0,935.0,1.4669695248911605,14813.278336624619,8.849138746924096
6491,Tennessee,08-19-2020,137800,1452,99085.0,37263.0,2017.813574525997,1928954.0,6069.0,1.053701015965167,28245.787850770826,4.404208998548621
6492,Texas,08-19-2020,574633,10934,424685.0,139014.0,1981.7745837762268,4517189.0,,1.9027796872090528,15578.72650946526,
6493,Utah,08-19-2020,47521,377,38883.0,8261.0,1482.2714458517548,610362.0,2832.0,0.7933334736221881,19038.365443340183,5.959470549862165
6494,Vermont,08-19-2020,1533,58,1354.0,121.0,245.6774077748165,113897.0,,3.7834311806914553,18253.046127415702,
6495,Virginia,08-19-2020,109019,2410,13989.0,92620.0,1277.239263365239,1407015.0,15232.0,2.2106238362120365,16484.234877808834,13.971876461901136
6496,Washington,08-19-2020,68689,1822,,66867.0,902.0349990472616,1018371.0,6358.0,2.6525353404475243,13373.411812877739,9.256212785162107
6497,West Virginia,08-19-2020,8807,166,6909.0,1732.0,491.42174163168534,369724.0,,1.88486431247871,20630.227319522342,
6498,Wisconsin,08-19-2020,67493,1060,58244.0,8189.0,1159.1887516457896,1156297.0,5430.0,1.5705332404841983,19859.340612534208,8.045278769650185
6499,Wyoming,08-19-2020,3431,34,2786.0,611.0,592.8201548485638,63094.0,197.0,0.9909647333139028,10901.601530170588,5.741766248907024
6500,Alabama,08-20-2020,112449,1974,44684.0,65791.0,2293.386849568189,896779.0,13330.0,1.7554624763225997,18289.72392434713,11.854262821367907
6501,Alaska,08-20-2020,4520,29,1513.0,2978.0,617.8703975831972,312647.0,,0.6415929203539823,42737.90402504289,
6502,Arizona,08-20-2020,196280,4684,28471.0,163125.0,2696.6290899893484,1118443.0,21143.0,2.3863867943753823,15365.936057137542,10.771856531485634
6503,Arkansas,08-20-2020,54765,641,48458.0,5666.0,1814.730181284139,648509.0,3790.0,1.1704555829453118,21489.43403879112,6.920478407742173
6504,California,08-20-2020,652267,11810,,640457.0,1650.798032801141,10227966.0,,1.8106082325182784,25885.574699251923,
6505,Colorado,08-20-2020,54211,1903,5759.0,46549.0,941.3697728112558,895207.0,6784.0,3.5103576764863216,15545.199502112964,12.514065411078933
6506,Connecticut,08-20-2020,51432,4458,8893.0,38081.0,1442.5767126180865,1014840.0,11087.0,8.667755482967802,28464.468638850118,21.556618447659048
6507,Delaware,08-20-2020,16718,595,8809.0,7314.0,1716.8430954522864,216956.0,,3.559038162459625,22280.141800271933,
6508,Florida,08-20-2020,588602,10049,,578553.0,2740.521499075997,4335752.0,36070.0,1.7072656905684995,20187.19197464798,6.128079755080682
6509,Georgia,08-20-2020,246741,4904,,241837.0,2323.9254949152914,2096835.0,22880.0,1.9875091695340457,19749.001240696543,9.272881280370916
6510,Hawaii,08-20-2020,5844,45,2031.0,3768.0,412.74917506667276,168672.0,317.0,0.7700205338809035,11912.941282827825,5.424366872005477
6511,Idaho,08-20-2020,29110,296,11733.0,17081.0,1628.9278789523605,231147.0,1200.0,1.016832703538303,12934.448383242914,4.1222947440742015
6512,Illinois,08-20-2020,215052,8044,,207008.0,1697.0883663839636,3542515.0,,3.740490672023512,27955.84786117165,
6513,Indiana,08-20-2020,83277,3191,63262.0,16824.0,1236.9918447394534,945471.0,10145.0,3.8317902902362,14043.972722812496,12.182235190989113
6514,Iowa,08-20-2020,54533,1016,42372.0,11145.0,1728.4244089671545,568191.0,,1.8630920726899307,18008.823892972265,
6515,Kansas,08-20-2020,35907,419,1472.0,34016.0,1232.513899977826,359840.0,2090.0,1.1669033893112764,12351.56938112404,5.820592085108753
6516,Kentucky,08-20-2020,41626,856,9388.0,31382.0,931.7154590320283,739718.0,4349.0,2.0564070532840053,16557.120451742998,10.447797049920725
6517,Louisiana,08-20-2020,140821,4637,118120.0,18064.0,3029.194238333641,1719034.0,,3.2928327451161405,36978.06355798945,
6518,Maine,08-20-2020,4253,128,3679.0,446.0,316.39354506580815,220185.0,405.0,3.0096402539383966,16380.228713923101,9.522689865976957
6519,Maryland,08-20-2020,102229,3669,6040.0,92520.0,1690.9429543078695,1187676.0,13785.0,3.589001164053253,19645.03579415384,13.484432010486259
